Namespace(batch_size=64, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=250, eval=False, exp_name='protein_3', k=5, lr=0.001, model='dgcnn', model_path='', momentum=0.9, no_cuda=False, num_points=606, scheduler='cos', seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 3 devices
Test 183, loss: 3.410186, test acc: 0.065000, test avg acc: 0.052831
Train 184, loss: 1.209257, train acc: 0.998097, train avg acc: 0.996931
Test 184, loss: 3.353872, test acc: 0.077500, test avg acc: 0.062778
Train 185, loss: 1.205047, train acc: 0.998498, train avg acc: 0.998147
Test 185, loss: 3.298941, test acc: 0.073500, test avg acc: 0.055874
Train 186, loss: 1.203954, train acc: 0.998397, train avg acc: 0.997424
Test 186, loss: 3.303959, test acc: 0.076500, test avg acc: 0.057575
Train 187, loss: 1.203740, train acc: 0.998898, train avg acc: 0.998303
Test 187, loss: 3.327623, test acc: 0.081000, test avg acc: 0.060634
Train 188, loss: 1.202229, train acc: 0.998998, train avg acc: 0.998336
Test 188, loss: 3.362221, test acc: 0.076500, test avg acc: 0.060754
Train 189, loss: 1.201945, train acc: 0.998197, train avg acc: 0.997350
Test 189, loss: 3.344572, test acc: 0.069500, test avg acc: 0.054055
Train 190, loss: 1.202274, train acc: 0.998798, train avg acc: 0.998766
Test 190, loss: 3.334799, test acc: 0.074500, test avg acc: 0.057861
Train 191, loss: 1.200415, train acc: 0.998798, train avg acc: 0.997688
Test 191, loss: 3.317858, test acc: 0.076000, test avg acc: 0.058673
Train 192, loss: 1.197133, train acc: 0.998898, train avg acc: 0.998567
Test 192, loss: 3.321251, test acc: 0.080500, test avg acc: 0.063093
Train 193, loss: 1.197164, train acc: 0.998598, train avg acc: 0.998224
Test 193, loss: 3.313290, test acc: 0.085000, test avg acc: 0.064378
Train 194, loss: 1.196841, train acc: 0.999399, train avg acc: 0.998903
Test 194, loss: 3.321835, test acc: 0.082000, test avg acc: 0.062004
Train 195, loss: 1.198933, train acc: 0.999199, train avg acc: 0.999148
Test 195, loss: 3.337918, test acc: 0.074500, test avg acc: 0.059508
Train 196, loss: 1.197663, train acc: 0.998798, train avg acc: 0.998052
Test 196, loss: 3.357672, test acc: 0.075500, test avg acc: 0.062946
Train 197, loss: 1.198190, train acc: 0.999099, train avg acc: 0.998430
Test 197, loss: 3.327800, test acc: 0.073000, test avg acc: 0.056833
Train 198, loss: 1.194272, train acc: 0.999199, train avg acc: 0.998166
Test 198, loss: 3.322921, test acc: 0.064500, test avg acc: 0.050028
Train 199, loss: 1.196927, train acc: 0.998698, train avg acc: 0.998027
Test 199, loss: 3.334455, test acc: 0.074500, test avg acc: 0.057332
Train 200, loss: 1.192697, train acc: 0.998698, train avg acc: 0.998340
Test 200, loss: 3.342609, test acc: 0.076000, test avg acc: 0.062653
Train 201, loss: 1.193321, train acc: 0.999199, train avg acc: 0.998647
Test 201, loss: 3.324079, test acc: 0.075000, test avg acc: 0.059304
Train 202, loss: 1.191854, train acc: 0.998898, train avg acc: 0.998665
Test 202, loss: 3.324837, test acc: 0.073500, test avg acc: 0.057946
Train 203, loss: 1.189367, train acc: 0.999800, train avg acc: 0.999559
Test 203, loss: 3.332052, test acc: 0.074000, test avg acc: 0.057848
Train 204, loss: 1.191248, train acc: 0.999199, train avg acc: 0.999080
Test 204, loss: 3.334244, test acc: 0.075000, test avg acc: 0.058859
Train 205, loss: 1.191343, train acc: 0.999399, train avg acc: 0.999122
Test 205, loss: 3.317551, test acc: 0.073500, test avg acc: 0.055593
Train 206, loss: 1.189248, train acc: 0.999499, train avg acc: 0.999049
Test 206, loss: 3.329731, test acc: 0.071500, test avg acc: 0.057336
Train 207, loss: 1.188792, train acc: 0.999499, train avg acc: 0.999129
Test 207, loss: 3.335863, test acc: 0.078000, test avg acc: 0.060102
Train 208, loss: 1.188260, train acc: 0.999299, train avg acc: 0.998545
Test 208, loss: 3.306019, test acc: 0.079000, test avg acc: 0.059502
Train 209, loss: 1.189086, train acc: 0.999099, train avg acc: 0.998259
Test 209, loss: 3.312911, test acc: 0.074500, test avg acc: 0.057564
Train 210, loss: 1.187346, train acc: 0.999399, train avg acc: 0.998767
Test 210, loss: 3.309828, test acc: 0.074500, test avg acc: 0.057098
Train 211, loss: 1.187330, train acc: 0.999199, train avg acc: 0.998385
Test 211, loss: 3.324484, test acc: 0.075000, test avg acc: 0.060683
Train 212, loss: 1.186073, train acc: 0.999800, train avg acc: 0.999815
Test 212, loss: 3.325524, test acc: 0.071000, test avg acc: 0.057126
Train 213, loss: 1.187766, train acc: 0.999800, train avg acc: 0.999800
Test 213, loss: 3.311260, test acc: 0.079000, test avg acc: 0.061909
Train 214, loss: 1.185514, train acc: 0.999499, train avg acc: 0.998581
Test 214, loss: 3.311585, test acc: 0.076500, test avg acc: 0.057757
Train 215, loss: 1.185486, train acc: 0.999900, train avg acc: 0.999624
Test 215, loss: 3.327957, test acc: 0.077500, test avg acc: 0.059285
Train 216, loss: 1.185834, train acc: 0.999399, train avg acc: 0.999285
Test 216, loss: 3.335103, test acc: 0.071500, test avg acc: 0.055253
Train 217, loss: 1.185940, train acc: 0.999299, train avg acc: 0.999037
Test 217, loss: 3.325903, test acc: 0.068000, test avg acc: 0.053007
Train 218, loss: 1.185877, train acc: 0.999399, train avg acc: 0.999002
Test 218, loss: 3.347551, test acc: 0.073000, test avg acc: 0.057964
Train 219, loss: 1.183345, train acc: 0.999800, train avg acc: 0.999765
Test 219, loss: 3.338334, test acc: 0.073000, test avg acc: 0.058579
Train 220, loss: 1.183132, train acc: 0.999700, train avg acc: 0.999787
Test 220, loss: 3.312909, test acc: 0.076500, test avg acc: 0.059911
Train 221, loss: 1.184620, train acc: 0.999800, train avg acc: 0.999657
Test 221, loss: 3.335342, test acc: 0.068500, test avg acc: 0.056318
Train 222, loss: 1.183616, train acc: 0.999599, train avg acc: 0.999556
Test 222, loss: 3.332971, test acc: 0.082500, test avg acc: 0.063863
Train 223, loss: 1.179675, train acc: 0.999900, train avg acc: 0.999884
Test 223, loss: 3.324797, test acc: 0.081000, test avg acc: 0.062182
Train 224, loss: 1.180751, train acc: 0.999900, train avg acc: 0.999624
Test 224, loss: 3.341151, test acc: 0.075000, test avg acc: 0.060561
Train 225, loss: 1.179907, train acc: 0.999499, train avg acc: 0.998898
Test 225, loss: 3.321768, test acc: 0.081500, test avg acc: 0.063379
Train 226, loss: 1.182027, train acc: 0.999700, train avg acc: 0.999407
Test 226, loss: 3.326933, test acc: 0.077000, test avg acc: 0.058738
Train 227, loss: 1.180969, train acc: 0.999800, train avg acc: 0.999828
Test 227, loss: 3.318067, test acc: 0.074500, test avg acc: 0.057090
Train 228, loss: 1.182997, train acc: 0.999800, train avg acc: 0.999533
Test 228, loss: 3.332947, test acc: 0.072000, test avg acc: 0.057629
Train 229, loss: 1.180995, train acc: 0.999700, train avg acc: 0.999466
Test 229, loss: 3.314819, test acc: 0.073000, test avg acc: 0.055901
Train 230, loss: 1.180970, train acc: 0.999399, train avg acc: 0.998889
Test 230, loss: 3.316180, test acc: 0.079500, test avg acc: 0.061388
Train 231, loss: 1.178854, train acc: 0.999800, train avg acc: 0.999795
Test 231, loss: 3.316921, test acc: 0.075000, test avg acc: 0.058308
Train 232, loss: 1.179214, train acc: 0.999499, train avg acc: 0.999229
Test 232, loss: 3.307093, test acc: 0.080500, test avg acc: 0.061852
Train 233, loss: 1.179336, train acc: 0.999900, train avg acc: 0.999744
Test 233, loss: 3.311173, test acc: 0.077500, test avg acc: 0.061148
Train 234, loss: 1.178915, train acc: 0.999599, train avg acc: 0.999349
Test 234, loss: 3.310531, test acc: 0.080000, test avg acc: 0.061289
Train 235, loss: 1.178478, train acc: 0.999800, train avg acc: 0.999741
Test 235, loss: 3.323784, test acc: 0.072000, test avg acc: 0.056537
Train 236, loss: 1.180232, train acc: 0.999900, train avg acc: 0.999787
Test 236, loss: 3.309093, test acc: 0.079000, test avg acc: 0.059696
Train 237, loss: 1.177879, train acc: 0.999900, train avg acc: 0.999914
Test 237, loss: 3.295849, test acc: 0.079000, test avg acc: 0.059995
Train 238, loss: 1.180443, train acc: 0.999800, train avg acc: 0.999857
Test 238, loss: 3.308416, test acc: 0.074500, test avg acc: 0.058967
Train 239, loss: 1.177660, train acc: 1.000000, train avg acc: 1.000000
Test 239, loss: 3.317817, test acc: 0.073500, test avg acc: 0.055829
Train 240, loss: 1.177085, train acc: 0.999900, train avg acc: 0.999902
Test 240, loss: 3.323894, test acc: 0.072500, test avg acc: 0.057694
Train 241, loss: 1.179603, train acc: 0.999800, train avg acc: 0.999595
Test 241, loss: 3.313166, test acc: 0.072500, test avg acc: 0.055882
Train 242, loss: 1.177487, train acc: 0.999900, train avg acc: 0.999744
Test 242, loss: 3.310392, test acc: 0.077000, test avg acc: 0.059628
Train 243, loss: 1.178805, train acc: 0.999800, train avg acc: 0.999559
Test 243, loss: 3.304557, test acc: 0.075500, test avg acc: 0.058796
Train 244, loss: 1.176459, train acc: 1.000000, train avg acc: 1.000000
Test 244, loss: 3.307620, test acc: 0.080000, test avg acc: 0.061669
Train 245, loss: 1.177102, train acc: 0.999800, train avg acc: 0.999532
Test 245, loss: 3.314911, test acc: 0.073000, test avg acc: 0.056650
Train 246, loss: 1.176672, train acc: 0.999900, train avg acc: 0.999880
Test 246, loss: 3.321437, test acc: 0.076000, test avg acc: 0.061604
Train 247, loss: 1.178841, train acc: 0.999800, train avg acc: 0.999612
Test 247, loss: 3.316536, test acc: 0.073500, test avg acc: 0.057468
Train 248, loss: 1.177898, train acc: 0.999900, train avg acc: 0.999658
Test 248, loss: 3.314495, test acc: 0.067500, test avg acc: 0.053655
Train 249, loss: 1.177238, train acc: 0.999800, train avg acc: 0.999859
Test 249, loss: 3.309268, test acc: 0.074000, test avg acc: 0.057516
